ts,user_id,country_id,site_id
2019-02-02 20:25:44,LC3AD7,BDV,5NPAU
2019-02-02 20:26:10,LC3AD7,BDV,5NPAU
2019-02-02 20:32:06,LC330B,TL6,QGO3G
2019-02-02 20:32:48,LCC3C1,TL6,N0OTG
2019-02-02 20:34:13,LC324C,QLT,N0OTG
2019-02-02 20:39:05,LC3ABF,QLT,5NPAU
2019-02-02 20:39:50,LC34C3,BDV,5NPAU
2019-02-02 20:40:40,LC35D4,QLT,5NPAU
2019-02-02 20:40:43,LC35D4,QLT,5NPAU
2019-02-02 20:40:44,LC35D4,QLT,5NPAU
2019-02-02 20:40:45,LC35D4,QLT,5NPAU
2019-02-02 20:40:46,LC35D4,QLT,5NPAU
2019-02-02 20:43:36,LC37A8,QLT,5NPAU
2019-02-02 20:45:47,LC3CD5,BDV,5NPAU
2019-02-02 20:46:20,LC3CD5,BDV,5NPAU
2019-02-02 20:46:25,LC361F,QLT,5NPAU
2019-02-02 20:47:50,LC3C41,BDV,5NPAU
2019-02-02 20:51:34,LC8C3C,BDV,5NPAU
2019-02-02 20:53:07,LC3D00,TL6,N0OTG
2019-02-02 20:53:54,LC3A49,BDV,5NPAU
2019-02-02 20:58:22,LC3292,XA7,N0OTG
2019-02-02 21:00:03,LC3147,TL6,QGO3G
2019-02-02 21:07:26,LC4C3D,BDV,5NPAU
2019-02-02 21:09:45,LC3836,TL6,QGO3G
2019-02-02 21:10:13,LC3EF8,TL6,N0OTG
2019-02-02 21:10:24,LC3EC4,QLT,5NPAU
2019-02-02 21:12:24,LC23C3,TL6,QGO3G
2019-02-02 21:13:30,LC339F,TL6,QGO3G
2019-02-02 21:15:51,LC3EA4,BDV,5NPAU
2019-02-02 21:15:54,LC3EA4,BDV,5NPAU
2019-02-02 21:15:58,LC3EA4,BDV,5NPAU
2019-02-02 21:16:35,LC34C3,BDV,5NPAU
2019-02-02 21:23:23,LC3CF1,TL6,N0OTG
2019-02-02 21:24:34,LC30A5,QLT,5NPAU
2019-02-02 21:26:34,LC318C,TL6,N0OTG
2019-02-02 21:29:05,LC3855,BDV,5NPAU
2019-02-02 21:32:56,LC3491,QLT,5NPAU
2019-02-02 21:34:06,LC3491,QLT,5NPAU
2019-02-02 21:34:07,LC3491,QLT,5NPAU
2019-02-02 21:34:10,LC3491,QLT,5NPAU
2019-02-02 21:34:26,LC3491,QLT,5NPAU
2019-02-02 21:38:35,LCA8C3,BDV,5NPAU
2019-02-02 21:41:46,LCC372,QLT,5NPAU
2019-02-02 21:41:54,LC3126,TL6,QGO3G
2019-02-02 21:42:46,LC3005,BDV,5NPAU
2019-02-02 21:46:15,LC0FC3,TL6,N0OTG
2019-02-02 21:52:07,LC358F,TL6,N0OTG
2019-02-02 22:04:19,LC35FF,TL6,QGO3G
2019-02-02 22:05:15,LC3133,BDV,5NPAU
2019-02-02 22:08:21,LC3DB6,BDV,5NPAU
2019-02-02 22:10:35,LC3D2B,QLT,5NPAU
2019-02-02 22:16:06,LC32E5,TL6,QGO3G
2019-02-02 22:17:08,LC39DD,TL6,N0OTG
2019-02-02 22:17:18,LC380F,BDV,5NPAU
2019-02-02 22:17:54,LC39DD,TL6,N0OTG
2019-02-02 22:18:09,LCCFC3,TL6,N0OTG
2019-02-02 22:19:01,LC30C4,TL6,QGO3G
2019-02-02 22:22:50,LCA8C3,BDV,5NPAU
2019-02-02 22:27:29,LC3EB0,XA7,N0OTG
2019-02-02 22:27:45,LC1CC3,TL6,QGO3G
2019-02-02 22:33:42,LC3B13,TL6,QGO3G
2019-02-02 22:36:23,LCFFC3,XA7,N0OTG
2019-02-02 22:36:47,LC31EA,QLT,5NPAU
2019-02-02 22:36:50,LC31EA,QLT,5NPAU
2019-02-02 22:36:51,LC31EA,QLT,5NPAU
2019-02-02 22:36:52,LC31EA,QLT,5NPAU
2019-02-02 22:42:16,LCC3B6,BDV,5NPAU
2019-02-02 22:42:27,LCC3B6,BDV,5NPAU
2019-02-02 22:59:30,LC3AC4,TL6,QGO3G
2019-02-02 23:01:50,LC30A1,QLT,5NPAU
2019-02-02 23:01:57,LC3A59,HVQ,GVOFK
2019-02-02 23:06:59,LC39DD,TL6,N0OTG
2019-02-02 23:07:46,LC3486,TL6,N0OTG
2019-02-02 23:22:38,LC3493,NVV,N0OTG
2019-02-02 23:26:08,LC3E5D,BDV,N0OTG
2019-02-02 23:29:19,LCCFC3,TL6,N0OTG
2019-02-02 23:30:38,LC3C2D,TL6,QGO3G
2019-02-02 23:30:56,LCFC34,TL6,N0OTG
2019-02-02 23:31:37,LC3C2D,TL6,QGO3G
2019-02-02 23:33:12,LC3A26,XA7,N0OTG
2019-02-02 23:41:16,LC3700,TL6,N0OTG
2019-02-02 23:48:50,LC37DA,QLT,5NPAU
2019-02-02 23:54:35,LC3993,TL6,QGO3G
2019-02-03 00:02:31,LC3C7E,TL6,3POLC
2019-02-03 00:03:09,LC3C7E,TL6,3POLC
2019-02-03 00:03:46,LC3C7E,TL6,3POLC
2019-02-03 00:04:12,LC3C7E,TL6,3POLC
2019-02-03 00:04:25,LC3C7E,TL6,3POLC
2019-02-03 00:04:40,LC3C7E,TL6,3POLC
2019-02-03 00:05:00,LC3C7E,TL6,3POLC
2019-02-03 00:05:18,LC399D,BDV,N0OTG
2019-02-03 00:05:47,LC31A0,XA7,N0OTG
2019-02-03 00:06:47,LC3C7E,TL6,3POLC
2019-02-03 00:07:01,LC3C7E,TL6,3POLC
2019-02-03 00:09:21,LC39DD,TL6,N0OTG
2019-02-03 00:11:03,LC32E5,TL6,QGO3G
2019-02-03 00:11:51,LC331B,TL6,N0OTG
2019-02-03 00:14:38,LC36FC,TL6,N0OTG
2019-02-03 00:23:48,LC3354,TL6,N0OTG
2019-02-03 00:26:00,LC34BE,TL6,QGO3G
2019-02-03 00:29:20,LC3481,TL6,N0OTG
2019-02-03 00:40:02,LC3895,TL6,QGO3G
2019-02-03 00:45:21,LC3C7E,TL6,3POLC
2019-02-03 00:53:31,LC9EC3,TL6,N0OTG
2019-02-03 00:54:01,LC3C7E,TL6,3POLC
2019-02-03 00:56:09,LC3C7E,TL6,3POLC
2019-02-03 00:56:26,LC3C7E,TL6,3POLC
2019-02-03 00:57:01,LC3C7E,TL6,3POLC
2019-02-03 00:57:29,LC3C7E,TL6,3POLC
2019-02-03 01:02:42,LC3AFE,TL6,QGO3G
2019-02-03 01:06:47,LC31FA,XA7,N0OTG
2019-02-03 01:16:46,LC3F6F,TL6,N0OTG
2019-02-03 01:18:13,LC3344,TL6,N0OTG
2019-02-03 01:24:54,LC31E7,XA7,N0OTG
2019-02-03 01:25:21,LC301C,TL6,N0OTG
2019-02-03 01:28:07,LC3C1F,QLT,5NPAU
2019-02-03 01:28:40,LC304B,XA7,N0OTG
2019-02-03 01:35:31,LC3CE7,TL6,N0OTG
2019-02-03 01:36:32,LC3F85,TL6,QGO3G
2019-02-03 01:37:34,LC3826,TL6,N0OTG
2019-02-03 01:43:31,LC31E2,TL6,N0OTG
2019-02-03 01:48:20,LC38B7,TL6,N0OTG
2019-02-03 01:51:04,LC3943,TL6,N0OTG
2019-02-03 01:52:01,LC3344,TL6,N0OTG
2019-02-03 01:58:11,LC3A55,BDV,5NPAU
2019-02-03 02:02:06,LC376D,TL6,N0OTG
2019-02-03 02:03:11,LC3FCA,TL6,QGO3G
2019-02-03 02:05:39,LC3A59,TL6,N0OTG
2019-02-03 02:08:05,LC3E01,TL6,QGO3G
2019-02-03 02:09:41,LC3344,TL6,N0OTG
2019-02-03 02:12:20,LC33A8,TL6,N0OTG
2019-02-03 02:15:01,LC3009,TL6,QGO3G
2019-02-03 02:16:49,LCC314,TL6,N0OTG
2019-02-03 02:20:02,LCC301,TL6,N0OTG
2019-02-03 02:25:36,LC376D,TL6,N0OTG
2019-02-03 02:32:45,LC3E37,TL6,QGO3G
2019-02-03 02:49:43,LC3060,TL6,N0OTG
2019-02-03 02:52:30,LC331C,XA7,N0OTG
2019-02-03 02:53:51,LC38B7,TL6,N0OTG
2019-02-03 02:57:56,LC3C1C,TL6,N0OTG
2019-02-03 03:06:15,LC3E04,TL6,N0OTG
2019-02-03 03:15:40,LC30E0,XA7,N0OTG
2019-02-03 03:23:10,LC374F,TL6,N0OTG
2019-02-03 03:30:25,LC3837,QLT,5NPAU
2019-02-03 03:35:04,LCCFC3,TL6,N0OTG
2019-02-03 03:40:05,LC3F47,TL6,N0OTG
2019-02-03 03:43:40,LC3CC9,TL6,N0OTG
2019-02-03 03:50:17,LC3A42,TL6,QGO3G
2019-02-03 03:52:05,LC3156,BDV,5NPAU
2019-02-03 04:09:49,LC30A0,TL6,N0OTG
2019-02-03 04:15:37,LC34BD,XA7,N0OTG
2019-02-03 04:19:29,LC36FC,TL6,N0OTG
2019-02-03 04:20:34,LC36D7,TL6,N0OTG
2019-02-03 04:27:43,LC34BD,XA7,N0OTG
2019-02-03 04:29:17,LC35F7,TL6,QGO3G
2019-02-03 04:29:19,LC3F5B,TL6,N0OTG
2019-02-03 04:38:01,LC363A,TL6,N0OTG
2019-02-03 04:38:18,LC3C9C,TL6,N0OTG
2019-02-03 04:41:09,LC5C3C,TL6,N0OTG
2019-02-03 04:43:40,LC3F28,TL6,QGO3G
2019-02-03 04:44:39,LC36FC,TL6,N0OTG
2019-02-03 04:45:01,LC374F,TL6,N0OTG
2019-02-03 04:50:43,LC374F,TL6,N0OTG
2019-02-03 04:58:10,LC32BD,TL6,N0OTG
2019-02-03 05:00:27,LCC39D,QLT,5NPAU
2019-02-03 05:07:14,LC3D7E,NVV,N0OTG
2019-02-03 05:07:49,LC3B49,TL6,N0OTG
2019-02-03 05:11:37,LC3425,TL6,QGO3G
2019-02-03 05:37:19,LC37E5,TL6,QGO3G
2019-02-03 05:37:20,LC37E5,TL6,QGO3G
2019-02-03 06:09:25,LC3C37,TL6,N0OTG
2019-02-03 06:14:35,LC3111,XA7,N0OTG
2019-02-03 06:25:52,LC3FA2,TL6,QGO3G
2019-02-03 06:43:22,LC36C4,TL6,N0OTG
2019-02-03 06:43:49,LC3266,TL6,N0OTG
2019-02-03 07:19:20,LC325B,TL6,N0OTG
2019-02-03 07:20:38,LC38B3,TL6,N0OTG
2019-02-03 07:24:09,LC3491,QLT,5NPAU
2019-02-03 07:24:13,LC3491,QLT,5NPAU
2019-02-03 07:24:16,LC3491,QLT,5NPAU
2019-02-03 07:28:42,LC1C3A,TL6,QGO3G
2019-02-03 07:31:50,LC38B3,TL6,N0OTG
2019-02-03 07:39:45,LC3793,HVQ,GVOFK
2019-02-03 07:40:55,LC3B9A,QLT,N0OTG
2019-02-03 08:01:24,LC3272,TL6,N0OTG
2019-02-03 08:04:22,LC3181,QLT,N0OTG
2019-02-03 08:07:12,LC3396,BDV,N0OTG
2019-02-03 08:13:33,LC38B3,TL6,N0OTG
2019-02-03 08:23:15,LCC3CB,BDV,N0OTG
2019-02-03 08:35:51,LC55C3,QLT,N0OTG
2019-02-03 08:37:18,LC3536,QLT,N0OTG
2019-02-03 08:37:38,LC331B,TL6,N0OTG
2019-02-03 08:58:45,LCC393,BDV,N0OTG
2019-02-03 08:59:38,LC3EF6,BDV,N0OTG
2019-02-03 09:02:40,LC3515,QLT,5NPAU
2019-02-03 09:02:43,LC331B,TL6,N0OTG
2019-02-03 09:10:43,LC354B,QLT,5NPAU
2019-02-03 09:29:26,LC3F9E,TL6,QGO3G
2019-02-03 09:40:06,LC30FD,HVQ,GVOFK
2019-02-03 10:08:15,LC3D52,TL6,N0OTG
2019-02-03 10:15:26,LC36FC,BDV,5NPAU
2019-02-03 10:18:19,LC38A7,QLT,5NPAU
2019-02-03 10:20:54,LC3D52,TL6,N0OTG
2019-02-03 10:40:13,LC3EA4,BDV,5NPAU
2019-02-03 10:40:17,LC3EA4,BDV,5NPAU
2019-02-03 11:07:31,LC32B6,BDV,5NPAU
2019-02-03 11:17:05,LC39CD,QLT,5NPAU
2019-02-03 11:19:43,LC325E,QLT,5NPAU
2019-02-03 11:21:29,LCC8C3,BDV,5NPAU
2019-02-03 11:23:47,LC3A59,TL6,N0OTG
2019-02-03 11:24:05,LC320D,QLT,5NPAU
2019-02-03 11:24:24,LC3A59,TL6,N0OTG
2019-02-03 11:25:00,LC32F5,BDV,5NPAU
2019-02-03 11:25:34,LC3A59,TL6,N0OTG
2019-02-03 11:26:06,LC5C3F,HVQ,GVOFK
2019-02-03 11:26:10,LC3A59,TL6,N0OTG
2019-02-03 11:26:51,LC3A59,TL6,N0OTG
2019-02-03 11:27:06,LC3A59,TL6,N0OTG
2019-02-03 11:31:00,LC34BC,TL6,N0OTG
2019-02-03 11:32:14,LC3A2D,QLT,5NPAU
2019-02-03 11:32:36,LC3A59,TL6,N0OTG
2019-02-03 11:35:21,LC31E2,TL6,N0OTG
2019-02-03 11:35:42,LC37A1,HVQ,GVOFK
2019-02-03 11:39:28,LC3A59,TL6,N0OTG
2019-02-03 11:41:02,LC319C,QLT,5NPAU
2019-02-03 11:43:24,LC3993,BDV,5NPAU
2019-02-03 11:43:42,LC37C8,QLT,5NPAU
2019-02-03 11:47:15,LC3820,QLT,5NPAU
2019-02-03 11:48:35,LC13C3,QLT,5NPAU
2019-02-03 11:50:34,LC3A59,TL6,N0OTG
2019-02-03 11:50:59,LC3A59,TL6,N0OTG
2019-02-03 11:51:48,LC3A59,TL6,N0OTG
2019-02-03 11:53:10,LC6C32,BDV,5NPAU
2019-02-03 12:00:32,LC365B,BDV,5NPAU
2019-02-03 12:00:40,LC3A59,TL6,N0OTG
2019-02-03 12:01:10,LC3A59,TL6,N0OTG
2019-02-03 12:11:35,LC3B6C,BDV,5NPAU
2019-02-03 12:12:13,LC3F10,QLT,5NPAU
2019-02-03 12:21:51,LCCFC3,BDV,5NPAU
2019-02-03 12:27:44,LC30D0,BDV,5NPAU
2019-02-03 12:30:21,LC3287,QLT,5NPAU
2019-02-03 12:35:26,LC3C48,BDV,5NPAU
2019-02-03 12:37:12,LC3491,QLT,5NPAU
2019-02-03 12:37:13,LC3491,QLT,5NPAU
2019-02-03 12:42:52,LC38EB,TL6,N0OTG
2019-02-03 12:43:30,LC38EB,TL6,N0OTG
2019-02-03 12:44:17,LC38EB,TL6,N0OTG
2019-02-03 12:44:25,LC35A1,BDV,5NPAU
2019-02-03 12:44:49,LC38EB,TL6,N0OTG
2019-02-03 12:45:27,LC38EB,TL6,N0OTG
2019-02-03 12:45:50,LC385B,QLT,5NPAU
2019-02-03 12:45:53,LC316D,BDV,5NPAU
2019-02-03 12:45:59,LC38EB,TL6,N0OTG
2019-02-03 12:46:32,LC38EB,TL6,N0OTG
2019-02-03 12:46:51,LC38EB,TL6,N0OTG
2019-02-03 12:47:57,LC3355,QLT,5NPAU
2019-02-03 12:54:01,LCCC3B,HVQ,3POLC
2019-02-03 13:00:42,LC3B2F,HVQ,GVOFK
2019-02-03 13:08:25,LC3999,BDV,5NPAU
2019-02-03 13:09:39,LC342D,BDV,5NPAU
2019-02-03 13:14:54,LC342D,BDV,5NPAU
2019-02-03 13:16:38,LCBC30,BDV,5NPAU
2019-02-03 13:20:59,LC3DD5,BDV,5NPAU
2019-02-03 13:22:56,LCC362,QLT,5NPAU
2019-02-03 13:25:28,LC33F1,BDV,N0OTG
2019-02-03 13:28:17,LC3A1C,QLT,3POLC
2019-02-03 13:30:41,LC3367,TL6,QGO3G
2019-02-03 13:31:31,LC3A1C,QLT,3POLC
2019-02-03 13:32:39,LC3F03,TL6,QGO3G
2019-02-03 13:38:32,LC32C4,BDV,N0OTG
2019-02-03 13:40:29,LC30F5,QLT,5NPAU
2019-02-03 13:47:20,LC3045,TL6,QGO3G
2019-02-03 13:48:09,LC5C36,QLT,5NPAU
2019-02-03 13:52:27,LC3E97,BDV,5NPAU
2019-02-03 13:52:52,LC3334,BDV,5NPAU
2019-02-03 13:55:56,LC3315,BDV,5NPAU
2019-02-03 13:56:02,LC3E3A,TL6,N0OTG
2019-02-03 14:01:44,LC3AC8,TL6,N0OTG
2019-02-03 14:04:09,LC3F84,K1R,3POLC
2019-02-03 14:04:29,LC3F84,K1R,3POLC
2019-02-03 14:05:17,LC387F,BDV,5NPAU
2019-02-03 14:05:27,LC376D,TL6,N0OTG
2019-02-03 14:08:27,LC3586,BDV,5NPAU
2019-02-03 14:09:31,LC376D,TL6,N0OTG
2019-02-03 14:10:52,LC36A7,XA7,N0OTG
2019-02-03 14:12:48,LC3511,TL6,QGO3G
2019-02-03 14:16:23,LC36B2,QLT,5NPAU
2019-02-03 14:17:30,LC3469,TL6,N0OTG
2019-02-03 14:21:15,LC3A51,QLT,5NPAU
2019-02-03 14:23:11,LC3940,QLT,5NPAU
2019-02-03 14:23:56,LC3940,QLT,5NPAU
2019-02-03 14:31:08,LC31E3,TL6,N0OTG
2019-02-03 14:36:33,LC3177,BDV,5NPAU
2019-02-03 14:37:14,LC326F,BDV,5NPAU
2019-02-03 14:39:42,LC3D2D,BDV,5NPAU
2019-02-03 14:44:39,LC36AA,BDV,5NPAU
2019-02-03 14:46:26,LC3A94,TL6,QGO3G
2019-02-03 14:48:07,LC3739,BDV,5NPAU
2019-02-03 14:48:20,LC3739,BDV,5NPAU
2019-02-03 14:54:34,LC5C30,TL6,QGO3G
2019-02-03 14:54:46,LC30D2,QLT,5NPAU
2019-02-03 14:56:05,LC3DB6,BDV,5NPAU
2019-02-03 15:05:42,LC3EA9,TL6,QGO3G
2019-02-03 15:06:54,LC346F,BDV,5NPAU
2019-02-03 15:08:02,LC3822,BDV,5NPAU
2019-02-03 15:09:44,LC30D2,QLT,5NPAU
2019-02-03 15:13:13,LC3E83,QLT,5NPAU
2019-02-03 15:22:40,LC332C,BDV,5NPAU
2019-02-03 15:29:25,LC332C,BDV,5NPAU
2019-02-03 15:31:48,LC3383,QLT,5NPAU
2019-02-03 15:33:33,LC38EB,TL6,N0OTG
2019-02-03 15:33:48,LC350E,BDV,5NPAU
2019-02-03 15:41:45,LC3AD1,BDV,5NPAU
2019-02-03 15:44:31,LC39C4,BDV,N0OTG
2019-02-03 15:45:25,LC32A8,TL6,N0OTG
2019-02-03 15:46:26,LC33F3,XA7,N0OTG
2019-02-03 15:47:32,LC3460,TL6,N0OTG
2019-02-03 15:49:27,LC36A4,BDV,5NPAU
2019-02-03 15:50:04,LC3DB6,BDV,5NPAU
2019-02-03 15:51:25,LCDC36,BDV,N0OTG
2019-02-03 15:51:38,LC3E40,QLT,5NPAU
2019-02-03 15:51:48,LC3A37,TL6,QGO3G
2019-02-03 15:56:21,LC3B66,BDV,5NPAU
2019-02-03 15:59:45,LC8C39,BDV,N0OTG
2019-02-03 16:02:01,LC3331,BDV,N0OTG
2019-02-03 16:03:02,LC3561,TL6,QGO3G
2019-02-03 16:06:17,LC3D73,TL6,N0OTG
2019-02-03 16:06:23,LC33BD,BDV,5NPAU
2019-02-03 16:07:35,LC3D92,BDV,5NPAU
2019-02-03 16:07:47,LC3113,BDV,5NPAU
2019-02-03 16:08:36,LC3331,BDV,N0OTG
2019-02-03 16:15:04,LC3624,BDV,5NPAU
2019-02-03 16:17:36,LC37EE,BDV,5NPAU
2019-02-03 16:18:12,LC3917,BDV,5NPAU
2019-02-03 16:22:20,LC39A0,TL6,N0OTG
2019-02-03 16:24:07,LC32E4,BDV,5NPAU
2019-02-03 16:26:00,LC354B,TL6,N0OTG
2019-02-03 16:27:09,LCDC3B,XA7,N0OTG
2019-02-03 16:27:35,LCC340,TL6,QGO3G
2019-02-03 16:31:00,LC30BD,QLT,5NPAU
2019-02-03 16:33:39,LC36FC,TL6,N0OTG
2019-02-03 16:36:25,LC30B3,XA7,N0OTG
2019-02-03 16:37:47,LCC34D,QLT,5NPAU
2019-02-03 16:41:09,LC3352,TL6,N0OTG
2019-02-03 16:41:16,LC3BF4,QLT,5NPAU
2019-02-03 16:41:36,LCCDC3,BDV,5NPAU
2019-02-03 16:42:09,LC3514,BDV,5NPAU
2019-02-03 16:42:53,LC370C,QLT,5NPAU
2019-02-03 16:43:11,LC370C,QLT,5NPAU
2019-02-03 16:43:51,LC352D,QLT,5NPAU
2019-02-03 16:45:45,LC370C,QLT,5NPAU
2019-02-03 16:46:16,LC3A32,BDV,5NPAU
2019-02-03 16:49:14,LC370C,QLT,5NPAU
2019-02-03 16:51:41,LC3EAC,TL6,N0OTG
2019-02-03 16:52:20,LC3E44,TL6,QGO3G
2019-02-03 16:53:07,LC32E2,BDV,5NPAU
2019-02-03 16:54:00,LC3EE7,TL6,N0OTG
2019-02-03 16:57:26,LC3491,QLT,5NPAU
2019-02-03 16:58:20,LC3A99,QLT,5NPAU
2019-02-03 17:07:41,LC3367,BDV,5NPAU
2019-02-03 17:07:55,LC3FEC,TL6,N0OTG
2019-02-03 17:10:06,LC38E6,BDV,5NPAU
2019-02-03 17:11:50,LC3011,QLT,3POLC
2019-02-03 17:12:16,LC3A8E,BDV,5NPAU
2019-02-03 17:15:04,LC5C3C,BDV,5NPAU
2019-02-03 17:16:01,LC35AA,TL6,N0OTG
2019-02-03 17:16:56,LC354B,TL6,N0OTG
2019-02-03 17:17:55,LC354B,TL6,N0OTG
2019-02-03 17:18:48,LCC30F,QLT,5NPAU
2019-02-03 17:20:03,LCBC3A,QLT,5NPAU
2019-02-03 17:20:13,LC2C3A,BDV,5NPAU
2019-02-03 17:21:12,LC3DB2,QLT,5NPAU
2019-02-03 17:24:50,LC3D54,BDV,5NPAU
2019-02-03 17:26:03,LCD8C3,QLT,5NPAU
2019-02-03 17:29:47,LCAFC3,QLT,5NPAU
2019-02-03 17:30:08,LCCC33,QLT,5NPAU
2019-02-03 17:30:16,LC3DD2,BDV,5NPAU
2019-02-03 17:30:37,LC37C9,QLT,5NPAU
2019-02-03 17:31:39,LC3F9B,BDV,5NPAU
2019-02-03 17:32:15,LC34A4,BDV,5NPAU
2019-02-03 17:37:19,LC38FD,TL6,N0OTG
2019-02-03 17:37:24,LC3EB0,BDV,5NPAU
2019-02-03 17:37:42,LC3F9B,BDV,5NPAU
2019-02-03 17:38:43,LC397F,BDV,5NPAU
2019-02-03 17:40:51,LC8C3C,QLT,5NPAU
2019-02-03 17:41:24,LC2C30,BDV,5NPAU
2019-02-03 17:42:12,LCCC3F,BDV,5NPAU
2019-02-03 17:44:42,LC3627,TL6,QGO3G
2019-02-03 17:47:46,LC3762,QLT,5NPAU
2019-02-03 17:48:40,LC3E37,TL6,QGO3G
2019-02-03 17:50:20,LCC39B,QLT,5NPAU
2019-02-03 17:50:25,LCC35A,QLT,5NPAU
2019-02-03 17:50:26,LC7C35,QLT,5NPAU
2019-02-03 17:51:26,LC3359,TL6,N0OTG
2019-02-03 17:52:35,LC3212,BDV,5NPAU
2019-02-03 17:53:57,LC3A49,TL6,N0OTG
2019-02-03 17:55:13,LC37B5,QLT,N0OTG
2019-02-03 17:56:00,LC3BB6,QLT,5NPAU
2019-02-03 17:57:29,LC3783,QLT,5NPAU
2019-02-03 17:59:44,LC3BDD,TL6,QGO3G
2019-02-03 18:01:05,LC8C3C,QLT,5NPAU
2019-02-03 18:01:17,LC57C3,QLT,N0OTG
2019-02-03 18:01:48,LC3334,QLT,5NPAU
2019-02-03 18:04:26,LC3D86,QLT,5NPAU
2019-02-03 18:06:34,LC24C3,QLT,5NPAU
2019-02-03 18:07:20,LC34CA,TL6,QGO3G
2019-02-03 18:07:55,LC397C,QLT,5NPAU
2019-02-03 18:10:11,LC3E9F,QLT,5NPAU
2019-02-03 18:11:28,LC39E4,QLT,5NPAU
2019-02-03 18:11:37,LCC387,QLT,5NPAU
2019-02-03 18:12:23,LC3E9F,QLT,5NPAU
2019-02-03 18:12:24,LC6FC3,TL6,QGO3G
2019-02-03 18:14:13,LC3384,QLT,5NPAU
2019-02-03 18:14:38,LC3F37,TL6,QGO3G
2019-02-03 18:15:13,LCC387,QLT,5NPAU
2019-02-03 18:16:31,LCCFC3,TL6,N0OTG
2019-02-03 18:17:46,LCC3E3,QLT,5NPAU
2019-02-03 18:17:54,LC3C5A,QLT,5NPAU
2019-02-03 18:18:59,LC3C6F,TL6,QGO3G
2019-02-03 18:20:44,LC3033,QLT,5NPAU
2019-02-03 18:20:54,LC339B,TL6,N0OTG
2019-02-03 18:22:05,LC3F61,BDV,5NPAU
2019-02-03 18:23:07,LC3718,QLT,5NPAU
2019-02-03 18:23:28,LC31DF,QLT,5NPAU
2019-02-03 18:25:31,LC39D1,BDV,5NPAU
2019-02-03 18:27:28,LC3C99,BDV,N0OTG
2019-02-03 18:28:01,LC3A0E,BDV,N0OTG
2019-02-03 18:30:56,LC31C6,TL6,QGO3G
2019-02-03 18:32:34,LC57C3,QLT,N0OTG
2019-02-03 18:33:39,LC31A9,BDV,5NPAU
2019-02-03 18:34:30,LC343D,QLT,5NPAU
2019-02-03 18:34:50,LC343D,QLT,5NPAU
2019-02-03 18:34:54,LC3B90,QLT,5NPAU
2019-02-03 18:35:19,LC34C3,QLT,5NPAU
2019-02-03 18:36:11,LC308B,QLT,5NPAU
2019-02-03 18:36:14,LC308B,QLT,5NPAU
2019-02-03 18:36:18,LC308B,QLT,5NPAU
2019-02-03 18:36:27,LC397A,BDV,5NPAU
2019-02-03 18:37:32,LC32F1,BDV,5NPAU
2019-02-03 18:38:01,LC3DC4,TL6,QGO3G
2019-02-03 18:40:15,LC34C3,QLT,5NPAU
2019-02-03 18:42:21,LC3E9F,QLT,5NPAU
2019-02-03 18:43:26,LC3E52,BDV,5NPAU
2019-02-03 18:45:23,LC3C49,QLT,5NPAU
2019-02-03 18:45:49,LC3146,QLT,5NPAU
2019-02-03 18:46:02,LC3277,TL6,N0OTG
2019-02-03 18:47:08,LC301E,TL6,QGO3G
2019-02-03 18:49:09,LC3DCE,QLT,5NPAU
2019-02-03 18:49:12,LC3DCE,QLT,5NPAU
2019-02-03 18:49:15,LC3DCE,QLT,5NPAU
2019-02-03 18:50:03,LC343D,QLT,5NPAU
2019-02-03 18:50:04,LC343D,QLT,5NPAU
2019-02-03 18:50:14,LC32F5,TL6,N0OTG
2019-02-03 18:50:19,LC321B,QLT,5NPAU
2019-02-03 18:50:29,LC321B,QLT,5NPAU
2019-02-03 18:50:48,LC321B,QLT,5NPAU
2019-02-03 18:52:50,LC00C3,QLT,5NPAU
2019-02-03 18:54:01,LC319E,TL6,N0OTG
2019-02-03 18:58:09,LC314E,QLT,5NPAU
2019-02-03 18:58:31,LC32F5,TL6,N0OTG
2019-02-03 18:58:35,LC388D,BDV,5NPAU
2019-02-03 19:01:34,LC38B7,BDV,5NPAU
2019-02-03 19:03:07,LC3CF8,QLT,5NPAU
2019-02-03 19:03:58,LC36F1,QLT,5NPAU
2019-02-03 19:07:41,LCC3EA,QLT,5NPAU
2019-02-03 19:07:56,LCC348,QLT,5NPAU
2019-02-03 19:08:34,LCC3F4,BDV,5NPAU
2019-02-03 19:11:15,LC59C3,QLT,5NPAU
2019-02-03 19:11:56,LC3A27,BDV,5NPAU
2019-02-03 19:11:58,LC371E,TL6,N0OTG
2019-02-03 19:12:44,LC3450,BDV,5NPAU
2019-02-03 19:13:29,LC34A5,QLT,5NPAU
2019-02-03 19:17:00,LC34C4,QLT,5NPAU
2019-02-03 19:17:28,LC3344,QLT,N0OTG
2019-02-03 19:17:54,LCC37C,QLT,5NPAU
2019-02-03 19:18:34,LCCC34,QLT,5NPAU
2019-02-03 19:18:41,LC3CB5,BDV,5NPAU
2019-02-03 19:20:43,LC3669,NVV,N0OTG
2019-02-03 19:20:48,LC357F,QLT,5NPAU
2019-02-03 19:20:52,LC5BC3,BDV,5NPAU
2019-02-03 19:21:41,LC5AC3,QLT,5NPAU
2019-02-03 19:21:57,LC5AC3,QLT,5NPAU
2019-02-03 19:22:45,LC3DF3,BDV,5NPAU
